0.000,0.437,0.709,0.0
0.100,0.442,0.709,0.0
0.200,0.463,0.707,0.0
0.300,0.502,0.709,0.0
0.400,0.555,0.717,0.0
0.500,0.611,0.724,0.0
0.600,0.678,0.731,0.0
0.700,0.765,0.742,0.0
0.800,0.847,0.748,0.0
0.900,0.936,0.751,0.0
1.000,0.958,0.753,0.0
1.100,0.964,0.757,0.0
1.200,0.980,0.755,0.0
1.300,0.994,0.760,0.0
1.400,1.013,0.767,0.0
1.500,1.031,0.769,0.0
1.600,1.049,0.768,0.0
1.700,1.062,0.762,0.0
1.800,1.068,0.773,0.0
1.900,1.070,0.783,0.0
2.000,1.068,0.785,0.0
2.100,1.069,0.790,0.0
2.200,1.077,0.797,0.0
2.300,1.089,0.788,0.0
2.400,1.110,0.770,0.0
2.500,1.130,0.745,0.0
2.600,1.147,0.712,0.0
2.700,1.166,0.693,0.0
2.800,1.183,0.682,0.0
2.900,1.187,0.678,0.0
3.000,1.190,0.676,0.0
3.100,1.195,0.676,0.0
3.200,1.203,0.677,0.0
3.300,1.208,0.683,0.0
3.400,1.216,0.689,0.0
3.500,1.221,0.686,0.0
3.600,1.237,0.687,0.0
3.700,1.255,0.691,0.0
3.800,1.256,0.691,0.0
3.900,1.261,0.693,0.0
4.000,1.268,0.694,0.0
4.100,1.275,0.694,0.0
4.200,1.283,0.692,0.0
4.300,1.293,0.695,0.0
4.400,1.308,0.709,0.0
4.500,1.311,0.719,0.0
4.600,1.315,0.729,0.0
4.700,1.318,0.737,0.0
4.800,1.317,0.746,0.0
4.900,1.324,0.752,0.0
5.000,1.328,0.757,0.0
5.100,1.326,0.760,0.0
5.200,1.323,0.757,0.0
5.300,1.319,0.756,0.0
5.400,1.314,0.754,0.0
5.500,1.312,0.751,0.0
5.600,1.316,0.747,0.0
5.700,1.331,0.731,0.0
5.800,1.357,0.712,0.0
5.900,1.386,0.689,0.0
6.000,1.392,0.684,0.0
6.100,1.394,0.690,0.0
6.200,1.404,0.697,0.0
6.300,1.416,0.704,0.0
6.400,1.433,0.710,0.0
6.500,1.444,0.710,0.0
6.600,1.458,0.713,0.0
6.700,1.463,0.722,0.0
6.800,1.477,0.730,0.0
6.900,1.529,0.738,0.0
7.000,1.563,0.751,0.0
7.100,1.598,0.766,0.0
7.200,1.614,0.767,0.0
7.300,1.637,0.753,0.0
7.400,1.648,0.745,0.0
7.500,1.666,0.738,0.0
7.600,1.683,0.727,0.0
7.700,1.696,0.718,0.0
7.800,1.711,0.707,0.0
7.900,1.734,0.695,0.0
8.000,1.775,0.689,0.0
8.100,1.815,0.687,0.0
8.200,1.848,0.691,0.0
8.300,1.893,0.689,0.0
8.400,1.956,0.693,0.0
8.500,2.045,0.694,0.0
8.600,2.157,0.691,0.0
8.700,2.291,0.689,0.0
8.800,2.448,0.689,0.0
8.900,2.551,0.692,0.0
9.000,2.608,0.692,0.0
9.100,2.608,0.687,0.0
9.200,2.658,0.684,0.0
9.300,2.731,0.684,0.0
9.400,2.803,0.685,0.0
9.500,2.887,0.691,0.0
9.600,2.987,0.704,0.0
9.700,3.089,0.703,0.0
9.800,3.193,0.702,0.0
