0.000,0.211,0.235,0.0
0.100,0.218,0.235,0.0
0.200,0.245,0.234,0.0
0.300,0.291,0.241,0.0
0.400,0.344,0.254,0.0
0.500,0.416,0.271,0.0
0.600,0.502,0.295,0.0
0.700,0.565,0.317,0.0
0.800,0.614,0.335,0.0
0.900,0.661,0.344,0.0
1.000,0.701,0.355,0.0
1.100,0.731,0.374,0.0
1.200,0.751,0.391,0.0
1.300,0.768,0.403,0.0
1.400,0.781,0.415,0.0
1.500,0.787,0.424,0.0
1.600,0.779,0.438,0.0
1.700,0.766,0.449,0.0
1.800,0.788,0.450,0.0
1.900,0.802,0.452,0.0
2.000,0.805,0.449,0.0
2.100,0.808,0.450,0.0
2.200,0.817,0.459,0.0
2.300,0.831,0.456,0.0
2.400,0.852,0.441,0.0
2.500,0.879,0.415,0.0
2.600,0.913,0.379,0.0
2.700,0.921,0.370,0.0
2.800,0.942,0.362,0.0
2.900,0.962,0.384,0.0
3.000,0.975,0.396,0.0
3.100,0.993,0.400,0.0
3.200,1.004,0.408,0.0
3.300,1.010,0.418,0.0
3.400,1.018,0.424,0.0
3.500,1.020,0.427,0.0
3.600,1.026,0.420,0.0
3.700,1.034,0.406,0.0
3.800,1.032,0.390,0.0
3.900,1.031,0.386,0.0
4.000,1.022,0.390,0.0
4.100,1.017,0.397,0.0
4.200,1.015,0.396,0.0
4.300,1.033,0.397,0.0
4.400,1.049,0.406,0.0
4.500,1.055,0.426,0.0
4.600,1.050,0.444,0.0
4.700,1.059,0.448,0.0
4.800,1.066,0.454,0.0
4.900,1.067,0.454,0.0
5.000,1.069,0.448,0.0
5.100,1.073,0.453,0.0
5.200,1.085,0.463,0.0
5.300,1.086,0.459,0.0
5.400,1.090,0.456,0.0
5.500,1.090,0.454,0.0
5.600,1.108,0.449,0.0
5.700,1.139,0.431,0.0
5.800,1.192,0.410,0.0
5.900,1.268,0.373,0.0
6.000,1.290,0.350,0.0
6.100,1.318,0.337,0.0
6.200,1.347,0.321,0.0
6.300,1.367,0.311,0.0
6.400,1.374,0.308,0.0
6.500,1.389,0.304,0.0
6.600,1.413,0.294,0.0
6.700,1.443,0.286,0.0
6.800,1.453,0.281,0.0
6.900,1.438,0.279,0.0
7.000,1.434,0.283,0.0
7.100,1.455,0.282,0.0
7.200,1.472,0.292,0.0
7.300,1.503,0.317,0.0
7.400,1.541,0.345,0.0
7.500,1.574,0.367,0.0
7.600,1.588,0.372,0.0
7.700,1.592,0.375,0.0
7.800,1.606,0.371,0.0
7.900,1.604,0.372,0.0
8.000,1.598,0.379,0.0
8.100,1.608,0.387,0.0
8.200,1.627,0.388,0.0
8.300,1.661,0.386,0.0
8.400,1.706,0.375,0.0
8.500,1.769,0.364,0.0
8.600,1.864,0.370,0.0
8.700,1.989,0.374,0.0
8.800,2.137,0.376,0.0
8.900,2.324,0.377,0.0
9.000,2.481,0.370,0.0
9.100,2.464,0.367,0.0
9.200,2.483,0.365,0.0
9.300,2.550,0.366,0.0
9.400,2.632,0.369,0.0
9.500,2.738,0.371,0.0
9.600,2.848,0.374,0.0
9.700,2.924,0.384,0.0
9.800,2.980,0.396,0.0
