0.000,0.757,0.299,0.0
0.100,0.762,0.299,0.0
0.200,0.785,0.298,0.0
0.300,0.830,0.292,0.0
0.400,0.885,0.283,0.0
0.500,0.959,0.273,0.0
0.600,1.043,0.258,0.0
0.700,1.137,0.243,0.0
0.800,1.239,0.227,0.0
0.900,1.263,0.241,0.0
1.000,1.274,0.247,0.0
1.100,1.301,0.252,0.0
1.200,1.321,0.254,0.0
1.300,1.337,0.253,0.0
1.400,1.350,0.259,0.0
1.500,1.366,0.272,0.0
1.600,1.375,0.284,0.0
1.700,1.379,0.296,0.0
1.800,1.384,0.307,0.0
1.900,1.390,0.323,0.0
2.000,1.394,0.341,0.0
2.100,1.399,0.355,0.0
2.200,1.408,0.362,0.0
2.300,1.433,0.366,0.0
2.400,1.486,0.367,0.0
2.500,1.546,0.358,0.0
2.600,1.567,0.355,0.0
2.700,1.588,0.360,0.0
2.800,1.609,0.363,0.0
2.900,1.621,0.363,0.0
3.000,1.632,0.368,0.0
3.100,1.645,0.372,0.0
3.200,1.654,0.375,0.0
3.300,1.661,0.379,0.0
3.400,1.669,0.385,0.0
3.500,1.666,0.385,0.0
3.600,1.667,0.389,0.0
3.700,1.674,0.398,0.0
3.800,1.675,0.399,0.0
3.900,1.679,0.400,0.0
4.000,1.682,0.402,0.0
4.100,1.687,0.403,0.0
4.200,1.693,0.406,0.0
4.300,1.705,0.411,0.0
4.400,1.716,0.415,0.0
4.500,1.727,0.419,0.0
4.600,1.738,0.422,0.0
4.700,1.746,0.425,0.0
4.800,1.755,0.428,0.0
4.900,1.764,0.431,0.0
5.000,1.774,0.432,0.0
5.100,1.785,0.433,0.0
5.200,1.802,0.437,0.0
5.300,1.811,0.437,0.0
5.400,1.819,0.437,0.0
5.500,1.827,0.437,0.0
5.600,1.846,0.439,0.0
5.700,1.883,0.438,0.0
5.800,1.943,0.439,0.0
5.900,2.031,0.441,0.0
6.000,2.127,0.445,0.0
6.100,2.232,0.447,0.0
6.200,2.350,0.445,0.0
6.300,2.454,0.451,0.0
6.400,2.540,0.462,0.0
6.500,2.634,0.473,0.0
6.600,2.744,0.481,0.0
6.700,2.846,0.487,0.0
6.800,2.940,0.496,0.0
6.900,3.061,0.508,0.0
7.000,3.202,0.523,0.0
7.100,3.340,0.536,0.0
7.200,3.467,0.537,0.0
7.300,3.568,0.534,0.0
7.400,3.667,0.532,0.0
7.500,3.787,0.531,0.0
7.600,3.912,0.530,0.0
7.700,4.043,0.526,0.0
7.800,4.187,0.517,0.0
7.900,4.320,0.504,0.0
8.000,4.442,0.494,0.0
8.100,4.579,0.486,0.0
8.200,4.637,0.486,0.0
8.300,4.626,0.494,0.0
8.400,4.614,0.499,0.0
8.500,4.621,0.500,0.0
8.600,4.628,0.496,0.0
8.700,4.629,0.494,0.0
8.800,4.632,0.498,0.0
8.900,4.639,0.501,0.0
9.000,4.650,0.502,0.0
9.100,4.660,0.506,0.0
9.200,4.681,0.507,0.0
9.300,4.693,0.502,0.0
9.400,4.700,0.502,0.0
9.500,4.704,0.498,0.0
9.600,4.709,0.497,0.0
9.700,4.710,0.500,0.0
9.800,4.710,0.506,0.0
